Count,Timestamp,IMU,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,QuatX,QuatY,QuatZ,QuatW
38727,00:03:33,IMU1,0.0,0.0,0.0,1.42,-0.88,9.54,-1.06,-7.38,-30.25,0.05,-0.07,0.93,0.35
38727,00:03:33,IMU2,0.01,0.0,0.0,0.73,-2.91,9.38,-18.88,-6.12,-23.69,-0.09,0.12,-0.89,0.42
38727,00:03:33,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.54,-13.31,-33.12,-17.12,0.01,0.05,-0.99,0.16
38728,00:03:34,IMU1,0.0,0.0,0.0,1.42,-0.88,9.54,-1.06,-7.38,-30.25,0.05,-0.07,0.93,0.35
38728,00:03:34,IMU2,0.0,0.0,0.0,0.73,-2.91,9.38,-18.88,-6.12,-23.69,-0.09,0.12,-0.89,0.42
38728,00:03:34,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.54,-13.31,-33.12,-17.12,0.01,0.05,-0.99,0.16
38729,00:03:34,IMU1,0.0,0.0,0.0,1.42,-0.88,9.54,-1.06,-7.38,-30.25,0.05,-0.07,0.93,0.35
38729,00:03:34,IMU2,0.0,0.0,0.0,0.73,-2.91,9.38,-18.88,-6.12,-23.69,-0.09,0.12,-0.89,0.42
38729,00:03:34,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.54,-13.31,-33.12,-17.12,0.01,0.05,-0.99,0.16
38730,00:03:34,IMU1,0.0,0.0,0.0,1.42,-0.88,9.54,-1.06,-7.38,-30.25,0.05,-0.07,0.93,0.35
38730,00:03:34,IMU2,0.0,0.0,0.0,0.73,-2.91,9.38,-18.88,-6.12,-23.69,-0.09,0.12,-0.89,0.42
38730,00:03:34,IMU3,0.0,-0.01,0.0,-0.42,-0.96,9.54,-13.31,-33.12,-17.12,0.01,0.05,-0.99,0.16
38731,00:03:34,IMU1,0.0,0.0,0.0,1.42,-0.88,9.54,-1.06,-7.38,-30.25,0.05,-0.07,0.93,0.35
38731,00:03:34,IMU2,0.0,0.0,0.0,0.73,-2.91,9.38,-18.88,-6.12,-23.69,-0.09,0.12,-0.89,0.43
38731,00:03:34,IMU3,0.0,-0.01,0.0,-0.42,-0.96,9.54,-13.31,-33.12,-17.12,0.02,0.05,-0.99,0.15
38732,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.88,9.46,-1.06,-7.38,-30.25,0.05,-0.07,0.93,0.35
38732,00:03:34,IMU2,0.0,0.0,0.0,0.73,-2.91,9.38,-18.88,-6.12,-23.69,-0.09,0.12,-0.89,0.43
38732,00:03:34,IMU3,0.0,-0.01,0.0,-0.42,-0.92,9.58,-13.31,-33.12,-17.12,0.02,0.05,-0.99,0.15
38733,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.88,9.46,-1.06,-7.75,-28.62,0.05,-0.07,0.93,0.35
38733,00:03:34,IMU2,0.0,0.0,0.0,0.73,-2.91,9.38,-18.88,-6.12,-23.69,-0.09,0.12,-0.89,0.43
38733,00:03:34,IMU3,0.0,-0.01,0.0,-0.42,-0.92,9.58,-12.56,-32.38,-17.5,0.02,0.05,-0.99,0.15
38734,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.88,9.54,-1.06,-7.75,-28.62,0.05,-0.07,0.93,0.35
38734,00:03:34,IMU2,0.0,0.0,0.0,0.69,-2.84,9.35,-18.88,-6.12,-23.69,-0.09,0.12,-0.89,0.43
38734,00:03:34,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.58,-12.56,-32.38,-17.5,0.02,0.05,-0.99,0.15
38735,00:03:34,IMU1,0.0,0.0,0.0,1.42,-0.88,9.46,-1.06,-7.75,-28.62,0.05,-0.07,0.93,0.35
38735,00:03:34,IMU2,0.0,0.0,0.0,0.69,-2.84,9.35,-19.25,-9.44,-26.38,-0.09,0.12,-0.89,0.43
38735,00:03:34,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.58,-12.56,-32.38,-17.5,0.02,0.05,-0.99,0.15
38736,00:03:34,IMU1,0.0,0.0,0.0,1.42,-0.88,9.46,-1.06,-7.75,-28.62,0.05,-0.07,0.93,0.35
38736,00:03:34,IMU2,0.0,0.0,0.0,0.69,-2.84,9.35,-19.25,-9.44,-26.38,-0.09,0.12,-0.89,0.43
38736,00:03:34,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.58,-12.56,-32.38,-17.5,0.02,0.05,-0.99,0.15
38737,00:03:34,IMU1,0.0,0.0,0.0,1.42,-0.88,9.46,-1.06,-7.75,-28.62,0.05,-0.07,0.93,0.35
38737,00:03:34,IMU2,0.0,0.0,0.0,0.69,-2.84,9.35,-19.25,-9.44,-26.38,-0.09,0.12,-0.89,0.43
38737,00:03:34,IMU3,0.0,0.0,0.0,-0.42,-0.92,9.58,-12.56,-32.38,-17.5,0.02,0.05,-0.99,0.15
38738,00:03:34,IMU1,0.0,0.0,0.0,1.42,-0.88,9.46,-1.06,-7.75,-28.62,0.05,-0.07,0.93,0.35
38738,00:03:34,IMU2,0.0,0.0,0.0,0.69,-2.84,9.35,-19.25,-9.44,-26.38,-0.09,0.12,-0.89,0.43
38738,00:03:34,IMU3,0.01,0.0,0.0,-0.42,-0.92,9.58,-12.56,-32.38,-17.5,0.02,0.05,-0.99,0.15
38739,00:03:34,IMU1,0.0,0.0,0.0,1.42,-0.88,9.46,-1.06,-7.75,-28.62,0.05,-0.07,0.93,0.35
38739,00:03:34,IMU2,0.0,0.0,0.0,0.69,-2.84,9.35,-19.25,-9.44,-26.38,-0.09,0.12,-0.89,0.43
38739,00:03:34,IMU3,0.01,0.0,0.0,-0.42,-0.92,9.58,-12.56,-32.38,-17.5,0.02,0.05,-0.99,0.15
38740,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.92,9.58,-1.06,-7.75,-28.62,0.05,-0.07,0.93,0.35
38740,00:03:34,IMU2,0.0,0.0,0.0,0.69,-2.84,9.35,-19.25,-9.44,-26.38,-0.09,0.12,-0.89,0.43
38740,00:03:34,IMU3,0.01,0.0,0.0,-0.42,-0.96,9.61,-12.56,-32.38,-17.5,0.02,0.05,-0.99,0.15
38741,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.92,9.58,-2.19,-7.0,-29.06,0.05,-0.07,0.93,0.35
38741,00:03:34,IMU2,0.0,0.0,0.0,0.69,-2.84,9.35,-19.25,-9.44,-26.38,-0.09,0.12,-0.89,0.43
38741,00:03:34,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.61,-12.56,-32.38,-17.5,0.02,0.05,-0.99,0.15
38742,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.92,9.58,-2.19,-7.0,-29.06,0.05,-0.07,0.93,0.35
38742,00:03:34,IMU2,0.0,0.0,0.0,0.61,-2.91,9.34,-19.25,-9.44,-26.38,-0.09,0.12,-0.89,0.43
38742,00:03:34,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.61,-13.31,-33.12,-16.31,0.02,0.05,-0.99,0.15
38743,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.92,9.58,-2.19,-7.0,-29.06,0.05,-0.07,0.93,0.35
38743,00:03:34,IMU2,0.0,0.0,0.0,0.61,-2.91,9.34,-16.69,-1.44,-24.44,-0.09,0.12,-0.89,0.43
38743,00:03:34,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.61,-13.31,-33.12,-16.31,0.02,0.05,-0.99,0.15
38744,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.92,9.58,-2.19,-7.0,-29.06,0.05,-0.07,0.93,0.35
38744,00:03:34,IMU2,0.0,0.0,0.0,0.61,-2.91,9.34,-16.69,-1.44,-24.44,-0.09,0.12,-0.89,0.43
38744,00:03:34,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.61,-13.31,-33.12,-16.31,0.02,0.05,-0.99,0.15
38745,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.92,9.58,-2.19,-7.0,-29.06,0.05,-0.07,0.93,0.35
38745,00:03:34,IMU2,0.0,0.0,0.0,0.61,-2.91,9.34,-16.69,-1.44,-24.44,-0.09,0.12,-0.89,0.43
38745,00:03:34,IMU3,0.0,0.0,0.0,-0.42,-0.96,9.61,-13.31,-33.12,-16.31,0.02,0.05,-0.99,0.15
38746,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.88,9.39,-2.19,-7.0,-29.06,0.05,-0.07,0.93,0.35
38746,00:03:34,IMU2,0.0,0.0,0.0,0.61,-2.91,9.34,-16.69,-1.44,-24.44,-0.09,0.12,-0.89,0.43
38746,00:03:34,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.58,-13.31,-33.12,-16.31,0.02,0.05,-0.99,0.15
38747,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.88,9.39,-1.81,-9.56,-31.06,0.05,-0.07,0.93,0.35
38747,00:03:34,IMU2,0.0,0.0,0.0,0.61,-2.91,9.34,-16.69,-1.44,-24.44,-0.09,0.12,-0.89,0.43
38747,00:03:34,IMU3,0.0,0.0,-0.01,-0.46,-0.96,9.58,-13.31,-33.12,-16.31,0.02,0.05,-0.99,0.15
38748,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.88,9.39,-1.81,-9.56,-31.06,0.05,-0.07,0.93,0.35
38748,00:03:34,IMU2,0.0,0.0,0.0,0.61,-2.91,9.34,-16.69,-1.44,-24.44,-0.09,0.12,-0.89,0.43
38748,00:03:34,IMU3,0.0,0.0,-0.01,-0.46,-0.96,9.58,-14.75,-33.81,-14.81,0.02,0.05,-0.99,0.15
38749,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.88,9.39,-1.81,-9.56,-31.06,0.05,-0.07,0.93,0.35
38749,00:03:34,IMU2,0.0,0.0,0.0,0.61,-2.91,9.34,-16.69,-1.44,-24.44,-0.09,0.12,-0.89,0.43
38749,00:03:34,IMU3,0.0,0.0,-0.01,-0.46,-0.96,9.58,-14.75,-33.81,-14.81,0.02,0.05,-0.99,0.15
38750,00:03:34,IMU1,0.0,0.0,0.0,1.38,-0.92,9.46,-1.81,-9.56,-31.06,0.05,-0.07,0.93,0.35
38750,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-16.69,-1.44,-24.44,-0.09,0.12,-0.89,0.43
38750,00:03:34,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.58,-14.75,-33.81,-14.81,0.02,0.05,-0.99,0.15
38751,00:03:34,IMU1,0.0,0.0,0.0,1.38,-0.92,9.46,-1.81,-9.56,-31.06,0.05,-0.07,0.93,0.35
38751,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-16.69,-1.44,-24.44,-0.09,0.12,-0.89,0.43
38751,00:03:34,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.58,-14.75,-33.81,-14.81,0.02,0.05,-0.99,0.15
38752,00:03:34,IMU1,0.0,0.0,0.0,1.38,-0.92,9.46,-2.94,-5.88,-29.06,0.05,-0.07,0.93,0.35
38752,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.81,-5.81,-23.62,-0.09,0.12,-0.89,0.43
38752,00:03:34,IMU3,0.0,-0.01,0.0,-0.46,-0.96,9.58,-14.75,-33.81,-14.81,0.02,0.05,-0.99,0.15
38753,00:03:34,IMU1,0.0,0.0,0.0,1.38,-0.92,9.46,-2.94,-5.88,-29.06,0.05,-0.07,0.93,0.35
38753,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.81,-5.81,-23.62,-0.09,0.12,-0.89,0.43
38753,00:03:34,IMU3,0.0,-0.01,0.0,-0.46,-0.96,9.58,-14.75,-33.81,-14.81,0.02,0.05,-0.99,0.15
38754,00:03:34,IMU1,0.0,0.0,0.0,1.38,-0.92,9.46,-2.94,-5.88,-29.06,0.05,-0.07,0.93,0.35
38754,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.81,-5.81,-23.62,-0.09,0.12,-0.89,0.43
38754,00:03:34,IMU3,0.0,-0.01,0.0,-0.46,-0.96,9.58,-14.75,-33.81,-14.81,0.02,0.05,-0.99,0.15
38755,00:03:34,IMU1,0.0,0.0,0.0,1.38,-0.92,9.46,-2.94,-5.88,-29.06,0.05,-0.07,0.93,0.35
38755,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.81,-5.81,-23.62,-0.09,0.12,-0.89,0.43
38755,00:03:34,IMU3,0.0,-0.01,0.0,-0.46,-0.96,9.58,-14.38,-32.0,-17.88,0.02,0.05,-0.99,0.15
38756,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.84,9.54,-2.94,-5.88,-29.06,0.05,-0.07,0.93,0.35
38756,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.81,-5.81,-23.62,-0.09,0.12,-0.89,0.43
38756,00:03:34,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.58,-14.38,-32.0,-17.88,0.02,0.05,-0.99,0.15
38757,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.84,9.54,-2.56,-6.62,-32.25,0.05,-0.07,0.93,0.35
38757,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.81,-5.81,-23.62,-0.09,0.12,-0.89,0.43
38757,00:03:34,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.58,-14.38,-32.0,-17.88,0.02,0.05,-0.99,0.15
38758,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.84,9.54,-2.56,-6.62,-32.25,0.05,-0.07,0.93,0.35
38758,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.81,-5.81,-23.62,-0.09,0.12,-0.89,0.43
38758,00:03:34,IMU3,-0.01,0.0,0.0,-0.46,-0.96,9.58,-14.38,-32.0,-17.88,0.02,0.05,-0.99,0.15
38759,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.84,9.54,-2.56,-6.62,-32.25,0.05,-0.07,0.93,0.35
38759,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.81,-5.81,-23.62,-0.09,0.12,-0.89,0.43
38759,00:03:34,IMU3,-0.01,0.0,0.0,-0.46,-0.96,9.58,-14.38,-32.0,-17.88,0.02,0.05,-0.99,0.15
38760,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.84,9.54,-2.56,-6.62,-32.25,0.05,-0.07,0.93,0.35
38760,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-17.81,-5.81,-23.62,-0.09,0.12,-0.89,0.43
38760,00:03:34,IMU3,-0.01,0.0,0.0,-0.46,-0.92,9.61,-14.38,-32.0,-17.88,0.02,0.05,-0.99,0.15
38761,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.84,9.54,-2.56,-6.62,-32.25,0.05,-0.07,0.93,0.35
38761,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-18.88,-6.88,-24.81,-0.09,0.12,-0.89,0.43
38761,00:03:34,IMU3,-0.01,0.0,0.0,-0.46,-0.92,9.61,-12.56,-29.5,-15.94,0.02,0.05,-0.99,0.15
38762,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.92,9.54,-2.56,-6.62,-32.25,0.05,-0.07,0.93,0.35
38762,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-18.88,-6.88,-24.81,-0.09,0.12,-0.89,0.43
38762,00:03:34,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.61,-12.56,-29.5,-15.94,0.02,0.05,-0.99,0.15
38763,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.92,9.54,-2.56,-5.88,-28.62,0.05,-0.07,0.93,0.35
38763,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-18.88,-6.88,-24.81,-0.09,0.12,-0.89,0.43
38763,00:03:34,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.61,-12.56,-29.5,-15.94,0.01,0.05,-0.99,0.15
38764,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.92,9.54,-2.56,-5.88,-28.62,0.05,-0.07,0.93,0.35
38764,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-18.88,-6.88,-24.81,-0.09,0.12,-0.89,0.43
38764,00:03:34,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.61,-12.56,-29.5,-15.94,0.01,0.05,-0.99,0.15
38765,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.92,9.54,-2.56,-5.88,-28.62,0.05,-0.07,0.93,0.35
38765,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.38,-18.88,-6.88,-24.81,-0.09,0.12,-0.89,0.43
38765,00:03:34,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.61,-12.56,-29.5,-15.94,0.01,0.05,-0.99,0.15
38766,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.92,9.54,-2.56,-5.88,-28.62,0.05,-0.07,0.93,0.35
38766,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.91,9.43,-18.88,-6.88,-24.81,-0.09,0.12,-0.89,0.43
38766,00:03:34,IMU3,0.0,0.0,0.0,-0.5,-0.96,9.61,-12.56,-29.5,-15.94,0.01,0.05,-0.99,0.15
38767,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.92,9.54,-2.56,-5.88,-28.62,0.05,-0.07,0.93,0.35
38767,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.91,9.43,-17.81,-6.12,-22.88,-0.09,0.12,-0.89,0.43
38767,00:03:34,IMU3,0.0,0.0,0.0,-0.5,-0.96,9.61,-12.94,-32.38,-12.81,0.01,0.05,-0.99,0.15
38768,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.92,9.54,-2.56,-5.88,-28.62,0.05,-0.07,0.93,0.35
38768,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.91,9.43,-17.81,-6.12,-22.88,-0.09,0.12,-0.89,0.43
38768,00:03:34,IMU3,0.0,0.0,0.0,-0.5,-0.96,9.61,-12.94,-32.38,-12.81,0.01,0.05,-0.99,0.15
38769,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.92,9.54,-2.56,-7.75,-33.0,0.05,-0.07,0.93,0.35
38769,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.91,9.43,-17.81,-6.12,-22.88,-0.09,0.12,-0.89,0.43
38769,00:03:34,IMU3,0.0,0.0,0.0,-0.5,-0.96,9.61,-12.94,-32.38,-12.81,0.01,0.05,-0.99,0.15
38770,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.92,9.54,-2.56,-7.75,-33.0,0.05,-0.07,0.93,0.35
38770,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.91,9.43,-17.81,-6.12,-22.88,-0.09,0.12,-0.89,0.43
38770,00:03:34,IMU3,0.01,0.0,0.0,-0.5,-0.96,9.61,-12.94,-32.38,-12.81,0.01,0.05,-0.99,0.15
38771,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.92,9.54,-2.56,-7.75,-33.0,0.05,-0.07,0.93,0.35
38771,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.91,9.43,-17.81,-6.12,-22.88,-0.09,0.12,-0.89,0.43
38771,00:03:34,IMU3,0.01,0.0,0.0,-0.5,-0.96,9.61,-12.94,-32.38,-12.81,0.01,0.05,-0.99,0.15
38772,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.92,9.54,-2.56,-7.75,-33.0,0.05,-0.07,0.93,0.35
38772,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.91,9.38,-17.81,-6.12,-22.88,-0.09,0.12,-0.89,0.43
38772,00:03:34,IMU3,0.0,0.0,0.0,-0.5,-0.96,9.61,-12.94,-32.38,-12.81,0.01,0.05,-0.99,0.15
38773,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.92,9.54,-2.56,-7.75,-33.0,0.05,-0.07,0.93,0.35
38773,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.91,9.38,-17.81,-4.0,-22.5,-0.09,0.12,-0.89,0.43
38773,00:03:34,IMU3,0.0,0.0,0.0,-0.5,-0.96,9.61,-12.94,-32.38,-12.81,0.01,0.05,-0.99,0.15
38774,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.92,9.54,-2.56,-7.75,-33.0,0.05,-0.07,0.93,0.35
38774,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.91,9.38,-17.81,-4.0,-22.5,-0.09,0.12,-0.89,0.43
38774,00:03:34,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.61,-12.94,-32.38,-12.81,0.01,0.05,-0.99,0.15
38775,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.92,9.54,-2.19,-8.88,-32.62,0.05,-0.07,0.93,0.35
38775,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.91,9.38,-17.81,-4.0,-22.5,-0.09,0.12,-0.89,0.43
38775,00:03:34,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.61,-13.31,-32.38,-17.12,0.01,0.05,-0.99,0.15
38776,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.92,9.54,-2.19,-8.88,-32.62,0.05,-0.07,0.93,0.35
38776,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.91,9.38,-17.81,-4.0,-22.5,-0.09,0.12,-0.89,0.43
38776,00:03:34,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.61,-13.31,-32.38,-17.12,0.01,0.05,-0.99,0.15
38777,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.92,9.54,-2.19,-8.88,-32.62,0.05,-0.07,0.93,0.35
38777,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.91,9.38,-17.81,-4.0,-22.5,-0.09,0.12,-0.89,0.43
38777,00:03:34,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.61,-13.31,-32.38,-17.12,0.01,0.05,-0.99,0.15
38778,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.92,9.54,-2.19,-8.88,-32.62,0.05,-0.07,0.93,0.35
38778,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.81,-4.0,-22.5,-0.09,0.12,-0.89,0.43
38778,00:03:34,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.61,-13.31,-32.38,-17.12,0.01,0.05,-0.99,0.15
38779,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.92,9.54,-2.19,-8.88,-32.62,0.05,-0.07,0.93,0.35
38779,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.06,-7.25,-24.06,-0.09,0.12,-0.89,0.43
38779,00:03:34,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.61,-13.31,-32.38,-17.12,0.01,0.05,-0.99,0.15
38780,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.88,9.54,-2.19,-8.88,-32.62,0.05,-0.07,0.93,0.35
38780,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.06,-7.25,-24.06,-0.09,0.12,-0.89,0.43
38780,00:03:34,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.61,-13.31,-32.38,-17.12,0.01,0.05,-0.99,0.15
38781,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.88,9.54,-1.44,-7.0,-29.44,0.05,-0.07,0.93,0.35
38781,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.06,-7.25,-24.06,-0.09,0.12,-0.89,0.43
38781,00:03:34,IMU3,0.0,0.0,0.0,-0.46,-0.92,9.61,-13.31,-32.38,-17.12,0.01,0.05,-0.99,0.15
38782,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.88,9.54,-1.44,-7.0,-29.44,0.05,-0.07,0.93,0.35
38782,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.06,-7.25,-24.06,-0.09,0.12,-0.89,0.43
38782,00:03:34,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.54,-13.31,-32.38,-17.12,0.01,0.05,-0.99,0.15
38783,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.88,9.54,-1.44,-7.0,-29.44,0.05,-0.07,0.93,0.35
38783,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.06,-7.25,-24.06,-0.09,0.12,-0.89,0.43
38783,00:03:34,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.54,-12.56,-29.5,-14.81,0.01,0.05,-0.99,0.15
38784,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.88,9.54,-1.44,-7.0,-29.44,0.05,-0.07,0.93,0.35
38784,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.06,-7.25,-24.06,-0.09,0.12,-0.89,0.43
38784,00:03:34,IMU3,0.0,0.0,-0.01,-0.46,-0.96,9.54,-12.56,-29.5,-14.81,0.01,0.05,-0.99,0.15
38785,00:03:34,IMU1,0.0,0.0,0.0,1.46,-0.88,9.54,-1.44,-7.0,-29.44,0.05,-0.07,0.93,0.35
38785,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.06,-7.25,-24.06,-0.09,0.12,-0.89,0.43
38785,00:03:34,IMU3,0.0,0.0,-0.01,-0.46,-0.96,9.54,-12.56,-29.5,-14.81,0.02,0.05,-0.99,0.15
38786,00:03:34,IMU1,0.0,0.0,0.0,1.42,-0.92,9.5,-1.44,-7.0,-29.44,0.05,-0.07,0.93,0.35
38786,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.06,-7.25,-24.06,-0.09,0.12,-0.89,0.43
38786,00:03:34,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.54,-12.56,-29.5,-14.81,0.02,0.05,-0.99,0.15
38787,00:03:34,IMU1,0.0,0.0,0.0,1.42,-0.92,9.5,-0.31,-6.62,-29.81,0.05,-0.07,0.93,0.35
38787,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.87,9.34,-17.06,-7.25,-24.06,-0.09,0.12,-0.89,0.43
38787,00:03:34,IMU3,0.0,0.0,0.0,-0.46,-0.96,9.54,-12.56,-29.5,-14.81,0.02,0.05,-0.99,0.15
38788,00:03:34,IMU1,0.0,0.0,0.0,1.42,-0.92,9.5,-0.31,-6.62,-29.81,0.05,-0.07,0.93,0.35
38788,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.91,9.34,-17.06,-7.25,-24.06,-0.09,0.12,-0.89,0.43
38788,00:03:34,IMU3,0.01,0.0,0.0,-0.46,-0.96,9.54,-12.56,-29.5,-14.81,0.02,0.05,-0.99,0.15
38789,00:03:34,IMU1,0.0,0.0,0.0,1.42,-0.92,9.5,-0.31,-6.62,-29.81,0.05,-0.07,0.93,0.35
38789,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.91,9.34,-17.81,-5.81,-26.38,-0.09,0.12,-0.89,0.43
38789,00:03:34,IMU3,0.01,0.0,0.0,-0.46,-0.96,9.54,-12.56,-29.5,-14.81,0.02,0.05,-0.99,0.15
38790,00:03:34,IMU1,0.0,0.0,0.0,1.38,-0.88,9.5,-0.31,-6.62,-29.81,0.05,-0.07,0.93,0.35
38790,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.91,9.34,-17.81,-5.81,-26.38,-0.09,0.12,-0.89,0.43
38790,00:03:34,IMU3,0.01,0.0,0.0,-0.46,-0.92,9.65,-12.56,-29.5,-14.81,0.02,0.05,-0.99,0.15
38791,00:03:34,IMU1,0.0,0.0,0.0,1.38,-0.88,9.5,-0.31,-6.62,-29.81,0.05,-0.07,0.93,0.35
38791,00:03:34,IMU2,0.0,0.0,0.0,0.65,-2.91,9.34,-17.81,-5.81,-26.38,-0.09,0.12,-0.89,0.43
